business_age_years,num_employees,gst_filing_rate,avg_monthly_revenue,revenue_growth_6m,cash_flow_volatility,upi_txn_volume_monthly,vendor_payment_delay_days,utility_payment_ontime_rate,bank_balance_avg,loan_amount,loan_tenure_months,interest_rate,previous_loans_count,previous_default_count,default,financial_health_score,loan_to_revenue_ratio,payment_behavior_score,is_mature_business,digital_adoption_score,revenue_stress,high_risk_loan,balance_to_loan_ratio,repeat_defaulter,monthly_emi_burden,industry_Construction,industry_Food,industry_Manufacturing,industry_Retail,industry_Services,industry_Technology,location_tier_Tier1,location_tier_Tier2,location_tier_Tier3
7,133,0.5961738368934308,1672614.7947784425,0.4215042154073429,0.744875188199877,662,16,0.501497107155845,900316.7340188761,2091415,12,19.675636726056087,4,2,0,0.5434,1.2504,0.6619,1,0.7628,0,0,0.4305,1,0.1042,False,False,False,True,False,False,False,False,True
12,64,0.4766149985310466,1141811.964502866,-0.1877987811195818,0.1552643436615334,1869,53,0.6049415344138822,1062202.273322113,3952786,36,10.080491658479,0,0,1,0.5548,3.4619,0.508,1,0.8845,1,0,0.2687,0,0.0962,False,False,False,True,False,False,True,False,False
19,7,0.9883905806864994,2357971.7901479728,0.3132855729024421,0.5022502205165549,1173,44,0.6948332895984717,1655784.3253317953,2195873,24,18.12851577619093,2,0,0,0.732,0.9313,0.603,1,0.8299,0,0,0.754,0,0.0388,False,True,False,False,False,False,False,True,False
7,198,0.5127212975795753,3349158.867476293,-0.2210237172848741,0.8801425236549548,2605,24,0.9554282686046324,833328.7124719709,4218685,36,17.518696725760698,3,1,1,0.4857,1.2596,0.8444,1,0.9235,1,0,0.1975,1,0.035,False,True,False,False,False,False,True,False,False
10,120,0.5266069616908359,1955710.1412924991,-0.3831226091420606,0.4460349249708672,2491,30,0.9441785376099764,467854.8339791203,1912850,60,11.091089446562728,3,0,1,0.5501,0.9781,0.8054,1,0.9182,1,0,0.2446,0,0.0163,False,True,False,False,False,False,False,False,True
16,22,0.9927850074505656,4022584.172928841,-0.2402013962109743,0.803675847956872,2460,64,0.9231232715616264,1144937.6466415245,1654427,60,20.49481124087601,3,1,1,0.6357,0.4113,0.606,1,0.9168,1,0,0.692,1,0.0069,False,False,True,False,False,False,False,False,True
3,46,0.3937492452159584,3705690.070528399,-0.0230113034241781,0.4962593490697015,2848,38,0.5335161603661551,1875642.548897845,1774833,60,13.335643266395582,2,0,0,0.4721,0.4789,0.5556,0,0.9339,0,0,1.0568,0,0.008,False,False,False,False,True,False,False,False,True
10,168,0.8323737916067866,3687828.666689856,-0.2933817528702017,0.1461305095211783,1735,19,0.8378058263282113,1389491.921449746,1898129,12,18.119698706159785,1,0,0,0.694,0.5147,0.8133,1,0.8758,1,0,0.732,0,0.0429,False,False,False,False,True,False,False,True,False
6,189,0.9550689309379086,4926688.963903073,-0.202320915764318,0.1830694334535565,3816,72,0.6300950464542756,623642.8553280554,509734,48,14.108450029999098,1,1,0,0.6956,0.1035,0.415,1,0.9683,1,0,1.2235,1,0.0022,False,False,False,True,False,False,False,True,False
18,110,0.658256495992793,1511388.3879895925,0.3646262776843929,0.0920081775273617,4047,42,0.9587097565246482,1926357.7253351256,2722176,36,9.80812580312627,2,2,1,0.7755,1.8011,0.746,1,0.9752,0,0,0.7077,1,0.05,False,False,True,False,False,False,False,False,True
18,46,0.301765233191974,3241391.652387431,0.3698836079771307,0.225783266518008,3243,65,0.5287215018271343,692006.633321166,4776473,12,16.634320833190785,1,1,0,0.5566,1.4736,0.4032,1,0.9492,0,0,0.1449,1,0.1228,False,True,False,False,False,False,True,False,False
5,28,0.5625412608791743,4284617.783793552,0.4174882271909766,0.8542526898833908,2694,0,0.4847547719223756,1966675.5073997043,205160,24,13.252968601112652,2,0,1,0.5075,0.0479,0.7424,1,0.9274,0,0,9.5861,0,0.002,False,False,False,True,False,False,False,False,True
7,87,0.3780982946693789,2918645.947873859,0.4411552365475925,0.635178241348931,3338,54,0.9054311047801076,392059.5600263623,1199165,36,9.60535155188764,0,2,0,0.5837,0.4109,0.6527,1,0.9526,0,0,0.3269,1,0.0114,False,False,True,False,False,False,True,False,False
2,35,0.591331362653587,3958035.7717711935,0.0204358946137553,0.7149712413946199,3337,50,0.830144557071405,1999302.57333766,1694799,60,11.576888199435206,2,0,1,0.5535,0.4282,0.6373,0,0.9525,0,0,1.1797,0,0.0071,True,False,False,False,False,False,False,True,False
11,129,0.8530187331495993,2101538.3199075656,0.4675496606935284,0.609495312553995,1203,4,0.8928530069342979,161052.2433181141,2248591,12,18.092264422459134,1,2,1,0.7327,1.07,0.9242,1,0.8328,0,0,0.0716,1,0.0892,False,False,False,False,False,True,False,True,False
13,157,0.6070980842186603,2972932.160991283,0.125936875014043,0.3978853629245129,1385,11,0.4947660326068766,1429347.3646340473,4786040,12,10.071420990452957,2,2,0,0.5704,1.6099,0.6863,1,0.8493,0,0,0.2986,1,0.1342,False,False,True,False,False,False,False,False,True
5,9,0.6023475849421458,325548.644381425,0.0705971169360081,0.2451750195164014,4870,13,0.9308756126496778,1483478.7562311662,4936208,36,9.855728286307857,2,0,0,0.6784,15.1627,0.8932,1,0.9969,0,1,0.3005,0,0.4212,False,False,False,True,False,False,False,False,True
6,9,0.6897526338431925,4929549.648832826,0.3185363289957758,0.8830531256088476,1195,59,0.8065722139882818,1362353.6270599389,1017271,12,23.13233431997819,4,0,1,0.5894,0.2064,0.5755,1,0.832,0,0,1.3392,0,0.0172,False,False,False,False,True,False,False,True,False
14,22,0.7071834093233761,4010091.4831696656,-0.1861815886400928,0.5133468034022193,1347,39,0.790936481739146,1557437.4676160782,1331883,12,10.16661237638193,2,2,1,0.5897,0.3321,0.6788,1,0.8461,1,0,1.1694,1,0.0277,False,True,False,False,False,False,False,True,False
12,191,0.89940741615928,4350604.904575675,0.389497376827472,0.4829898930871453,1659,8,0.749550317858833,948947.5538786752,2720614,12,14.328925788798138,1,2,0,0.7316,0.6253,0.8303,1,0.8705,0,0,0.3488,1,0.0521,False,False,False,False,False,True,False,False,True
4,194,0.5158488074602661,3486756.676807584,0.0294658265662032,0.9464936797341912,4758,41,0.8589258913547058,117686.75368605596,745537,36,10.567868802494054,3,0,0,0.4917,0.2138,0.7017,0,0.9942,0,0,0.1579,0,0.0059,True,False,False,False,False,False,True,False,False
6,186,0.8751698850576111,970947.6624030625,-0.2727045859962396,0.3955369895496289,3411,41,0.6493649883283742,721929.0525416313,3606562,60,23.058670929754875,0,0,0,0.6224,3.7145,0.5969,1,0.9551,1,0,0.2002,0,0.0619,False,False,False,False,False,True,False,False,True
10,70,0.696153624084433,203590.7899692597,-0.2806880864830324,0.8187127834030151,993,32,0.4796927475599004,1288205.8494282956,4103130,12,15.95800169230337,2,1,1,0.4489,20.1538,0.5621,1,0.8103,1,1,0.314,1,1.6795,False,False,False,False,False,True,False,True,False
18,183,0.5103706848020029,4330050.208293268,-0.2350932561532999,0.8261096542851706,3550,24,0.723558919896518,1296031.6241287573,920122,12,10.222348252763435,1,0,1,0.4473,0.2125,0.7284,1,0.9598,1,0,1.4085,0,0.0177,False,False,True,False,False,False,False,True,False
15,141,0.506588230804254,2011836.7359938093,0.4905727342437823,0.259403189322016,3221,77,0.8488611746641374,398435.726303507,2144498,48,20.416654857597432,1,1,1,0.6935,1.0659,0.4967,1,0.9484,0,0,0.1858,1,0.0222,False,False,False,True,False,False,True,False,False
8,147,0.5527962619740071,1356131.1363976037,0.5909378222590475,0.1353557231151458,1082,8,0.4921884717325961,513480.3605566612,4698599,24,20.602192109457555,4,0,0,0.6758,3.4647,0.7016,1,0.8204,0,0,0.1093,0,0.1444,False,False,False,True,False,False,False,True,False
9,161,0.7358852698339828,2830281.146252774,-0.0430262007987165,0.9280581041442778,126,43,0.5344124005667212,978529.294386071,801126,48,22.468591681796735,1,1,0,0.4856,0.2831,0.5283,1,0.5687,0,0,1.2214,1,0.0059,False,False,False,False,False,True,True,False,False
5,65,0.4615682119519644,2133447.6862548105,-0.1078561477947024,0.4333071777220102,3200,82,0.8179273732397072,1459934.9401973167,1810761,60,19.437658497084435,3,0,0,0.5492,0.8487,0.4534,1,0.9476,1,0,0.8063,0,0.0141,False,True,False,False,False,False,True,False,False
10,188,0.9442334931705872,3275746.6786534074,-0.1812290274056627,0.0519982898091759,2219,57,0.5617905604583693,1707068.2249748877,4971309,48,9.348102244536404,1,2,0,0.708,1.5176,0.4642,1,0.9047,1,0,0.3434,1,0.0316,False,False,False,True,False,False,True,False,False
6,140,0.7024388089245301,2444776.503619842,0.4238164771672454,0.4991160504460626,2996,24,0.5019645163519606,182104.8476014362,3940247,36,17.029828980096212,3,1,0,0.6249,1.6117,0.6176,1,0.9399,0,0,0.0462,1,0.0448,False,False,False,False,False,True,False,True,False
16,43,0.9440110438972048,3501304.04517934,-0.1907925175811239,0.6073703273727054,838,31,0.9336352463831792,1851983.6321877027,4280288,48,14.45261781037252,0,0,1,0.6698,1.2225,0.7946,1,0.7904,1,0,0.4327,0,0.0255,False,False,False,True,False,False,False,True,False
3,17,0.3324830510054082,4274445.1840702575,0.5240901299302697,0.7484794227032308,1683,21,0.4965372136324933,1856186.00846649,3595435,36,20.103006279547174,2,1,0,0.478,0.8411,0.6316,0,0.8722,0,0,0.5163,1,0.0234,False,True,False,False,False,False,False,False,True
10,68,0.5398279593230313,1018007.2042311556,0.2673503789712826,0.8986479064012747,2074,54,0.6064891474284055,25788.146774965466,4396065,48,17.659399631840152,0,1,1,0.4936,4.3183,0.5032,1,0.8967,0,0,0.0059,1,0.09,True,False,False,False,False,False,True,False,False
11,29,0.3159653624813361,1680692.7587991597,0.4971277916691946,0.8736535660509166,1889,60,0.6570581754391267,1017755.0555938513,4609538,48,19.74060807227948,2,1,1,0.476,2.7426,0.4952,1,0.8858,0,0,0.2208,1,0.0571,False,False,False,False,False,True,False,True,False
11,183,0.4905762705685788,2212237.1535246624,0.1540098543941462,0.8961222380493816,4061,56,0.6856839913542379,1178417.085442244,601196,24,11.296880727032892,0,1,0,0.4782,0.2718,0.5317,1,0.9756,0,0,1.9601,1,0.0113,False,False,False,False,True,False,False,True,False
17,135,0.9034045305880116,4812189.317736809,0.2906798621824967,0.0789126334335254,1967,76,0.6167859554922916,1111889.723955647,1096257,36,15.274600405984025,3,0,0,0.7722,0.2278,0.3862,1,0.8905,0,0,1.0143,0,0.0063,False,False,False,False,True,False,False,True,False
4,44,0.3256268010895405,1858401.387060052,0.2194581006577076,0.6905967204474209,4028,60,0.9475230996394784,1235385.5984811054,3632444,60,15.197617068228997,2,1,0,0.532,1.9546,0.6404,0,0.9746,0,0,0.3401,1,0.0326,False,False,False,False,False,True,False,False,True
4,133,0.6053029699410213,1936444.2554835165,0.4311954563237968,0.2532721665251179,412,66,0.7951751327057528,1011669.05090725,2023132,12,23.705106479526734,2,0,0,0.7047,1.0448,0.5309,0,0.7072,0,0,0.5001,0,0.0871,False,False,True,False,False,False,False,True,False
17,188,0.3822969493312594,3284688.988649828,0.435860811185881,0.2187974184850886,4582,74,0.6156967895336216,594675.758395685,586310,60,8.796207523450725,0,1,1,0.6094,0.1785,0.3967,1,0.9898,0,0,1.0143,1,0.003,True,False,False,False,False,False,False,False,True
9,134,0.5917884614822574,2125038.563955249,0.1897929998451251,0.7702867117393253,2374,1,0.614631831722572,200451.7284598228,701085,48,21.1486656022548,4,2,0,0.5249,0.3299,0.8018,1,0.9126,0,0,0.2859,1,0.0069,False,False,True,False,False,False,False,True,False
19,7,0.8871961089850642,4758557.540916046,0.2325076493297723,0.4254167202555918,2167,56,0.7017714995108486,424675.0270714209,2280896,60,10.005230466303669,4,0,0,0.7063,0.4793,0.5398,1,0.9019,0,0,0.1862,0,0.008,False,False,False,False,True,False,False,True,False
5,174,0.7361497233817633,4477620.364353447,0.5218759204978299,0.8749400682041022,2324,72,0.42019792250178,1483107.6764380753,3674678,48,9.745859863878533,0,0,1,0.5582,0.8207,0.3101,1,0.9101,0,0,0.4036,0,0.0171,False,True,False,False,False,False,False,True,False
6,185,0.8157294417319962,2591373.449989581,0.5298664839649694,0.0881915817161359,3244,32,0.9559857032997756,489716.40207763214,2290206,48,13.58673564383574,1,0,0,0.8478,0.8838,0.8002,1,0.9492,0,0,0.2138,0,0.0184,False,False,False,False,False,True,False,False,True
3,54,0.5443728808147067,3241637.4080418567,0.2642497838951816,0.7719627465384469,1897,89,0.5339856266284253,1661123.5678991822,4378439,12,19.361886855560563,0,0,1,0.5054,1.3507,0.2725,0,0.8863,0,0,0.3794,0,0.1126,False,False,False,True,False,False,False,False,True
1,46,0.9610783865070992,337251.2813239217,-0.3922457218268365,0.1731509701543361,2302,62,0.8185555394133319,812941.8503390056,4214789,24,19.015918018234288,3,1,0,0.7086,12.4975,0.5648,0,0.909,1,1,0.1929,1,0.5207,False,False,False,False,True,False,False,True,False
16,138,0.7964834656456501,3493866.1137603708,-0.295588785246059,0.2089194814084859,3843,15,0.866633648203438,834806.9512472684,2819153,24,18.232149983932004,3,2,0,0.6761,0.8069,0.85,1,0.9691,1,0,0.2961,1,0.0336,True,False,False,False,False,False,False,False,True
11,4,0.5952591734991716,3550644.3210977097,0.4579425317744161,0.479616543972049,1494,88,0.8964298091123857,1738312.4949520438,1331715,12,20.50554209222615,1,2,0,0.6806,0.3751,0.4593,1,0.8582,0,0,1.3053,1,0.0313,False,False,False,False,True,False,True,False,False
13,195,0.5985253601589384,1828036.51343388,-0.3152858836291985,0.4060309467855195,2057,0,0.4993853859205058,436434.7682700257,1650271,60,12.10185982459588,4,2,1,0.5009,0.9028,0.7497,1,0.8958,1,0,0.2645,1,0.015,True,False,False,False,False,False,False,False,True
10,153,0.9430789245603082,1137430.2739450997,-0.1864808191449336,0.4875550755158038,4014,84,0.7220158418534433,387342.2810326649,903498,36,18.324588895132894,3,2,1,0.6518,0.7943,0.3943,1,0.9742,1,0,0.4287,1,0.0221,True,False,False,False,False,False,True,False,False
3,91,0.7034832854047742,4579638.088994233,-0.1694533197783482,0.8960238698279497,1905,63,0.4502046172839221,1970958.747000385,4022003,12,18.389581959444936,3,0,0,0.4465,0.8782,0.3751,0,0.8867,1,0,0.49,0,0.0732,False,False,False,False,False,True,True,False,False
9,61,0.7944654469321292,2162189.258985382,0.2002347697799048,0.6416500420072158,1826,83,0.8828754071881333,1085802.8361135572,924121,48,18.642200448324267,2,2,0,0.6666,0.4274,0.4803,1,0.8818,0,0,1.175,1,0.0089,True,False,False,False,False,False,True,False,False
12,166,0.5919246571592195,3285845.218768468,0.1766327978837641,0.3112784436578005,2915,68,0.6918709203750343,389136.2010747356,3611791,24,17.714031343358197,2,2,0,0.6302,1.0992,0.4682,1,0.9367,0,0,0.1077,1,0.0458,False,False,True,False,False,False,False,False,True
14,160,0.4565849353352998,214977.535132467,-0.1105824765795997,0.2056178410860604,4365,16,0.4950934353540867,339951.6117892266,2511517,24,11.9336048389827,1,2,1,0.5283,11.6827,0.6587,1,0.9841,1,1,0.1354,1,0.4868,False,True,False,False,False,False,False,False,True
1,151,0.806491504396093,2099632.47455534,-0.1923886344315571,0.4280416476178402,1277,39,0.8312073673648381,1724713.2889587518,3642911,60,22.6716329204793,3,0,0,0.6437,1.735,0.6989,0,0.8398,1,0,0.4734,0,0.0289,False,False,False,False,True,False,False,False,True
18,111,0.7254766404989714,4095431.1145187058,0.3645320298574758,0.4564769245409638,1891,0,0.5987019092511867,1203693.4746035682,865323,36,23.628071742251848,0,0,0,0.6508,0.2113,0.7994,1,0.8859,0,0,1.391,0,0.0059,False,True,False,False,False,False,False,False,True
17,37,0.6509400162973455,1968501.2019835396,0.5354561556059761,0.5911649689095646,1837,12,0.4687039622560646,238926.12602071423,4895336,12,19.18239404250906,4,1,0,0.6011,2.4868,0.6677,1,0.8825,0,0,0.0488,1,0.2072,False,False,False,True,False,False,False,True,False
9,3,0.7368146579961247,3035647.74267754,-0.3471943200835613,0.2894024331857911,2871,17,0.6766442949961886,1774947.0962269576,594048,48,15.38323561826192,1,1,0,0.5964,0.1957,0.7439,1,0.9349,1,0,2.9879,1,0.0041,False,False,False,False,True,False,False,False,True
9,13,0.4457999102449635,1088786.2123984704,-0.2668195372951372,0.7407583223871351,701,67,0.5411479592258288,893370.9613044355,4155685,48,16.826457009511245,0,2,1,0.4038,3.8168,0.3984,1,0.7695,1,0,0.215,1,0.0795,False,True,False,False,False,False,False,False,True
10,162,0.8557570945723694,2111801.96175582,0.2421639887057074,0.1386142209314434,4841,13,0.9701331014424656,1978820.971539479,4858815,36,10.1797585302308,0,0,0,0.8094,2.3008,0.9128,1,0.9962,0,0,0.4073,0,0.0639,False,True,False,False,False,False,False,True,False
19,88,0.963713963514214,4641806.704363273,0.4044414516714256,0.554408027240589,2369,4,0.6168169946840664,570703.0520949165,3020640,60,14.132636420745463,1,0,1,0.7123,0.6507,0.7862,1,0.9123,0,0,0.1889,0,0.0108,False,False,False,False,False,True,True,False,False
15,193,0.923772200917392,2853936.161020134,0.3911886687763996,0.6111784879197002,4874,61,0.7434717430879001,1062346.29058193,818523,36,23.630082486457688,1,1,1,0.7123,0.2868,0.5328,1,0.997,0,0,1.2979,1,0.008,False,False,False,False,False,True,False,True,False
5,76,0.5250050217149119,4514560.722510011,0.3196831530826892,0.2361484229586307,4219,32,0.9690165990742372,354469.5586579351,1671253,60,16.98969507041088,3,2,1,0.702,0.3702,0.8067,1,0.9801,0,0,0.2121,1,0.0062,False,False,False,True,False,False,False,False,True
15,8,0.5842040412974531,4514995.532473239,0.4874279544980919,0.793410215449659,1774,25,0.6362327119407764,885014.8975930776,4040851,60,17.18972692564759,4,0,0,0.5669,0.895,0.6792,1,0.8784,0,0,0.219,0,0.0149,True,False,False,False,False,False,False,False,True
2,83,0.8658816098582929,4723531.612101174,-0.1826511204291871,0.6038889126869098,2846,60,0.6148761242655733,361309.7225285776,1816375,12,23.28668796981384,3,1,0,0.5846,0.3845,0.4741,0,0.9339,1,0,0.1989,1,0.032,False,False,False,False,True,False,False,False,True
13,9,0.7165819915772227,4482188.717396521,-0.2927090535080529,0.6311499931831756,2254,67,0.4974433842359656,621389.8621726739,469308,12,22.23848979533473,0,1,0,0.4943,0.1047,0.3765,1,0.9065,1,0,1.3241,1,0.0087,False,False,False,False,False,True,False,False,True
16,156,0.6835401105736545,66241.58860098818,0.2153629700913683,0.4979691551870946,3129,29,0.9629821387394591,547032.8182617377,2473788,48,17.315103855962434,3,2,1,0.6804,37.3449,0.8204,1,0.945,0,1,0.2211,1,0.778,False,False,False,False,True,False,False,False,True
15,78,0.9486493772734116,4673373.7133289045,0.4222758915234323,0.8686347954587046,2369,61,0.8804468670077432,573356.9251918121,1408858,24,12.669358159223382,3,2,1,0.7003,0.3015,0.6013,1,0.9123,0,0,0.407,1,0.0126,False,False,False,True,False,False,False,False,True
10,124,0.6752174726839355,730424.2234726131,0.1820435784805731,0.6745348233388619,3749,61,0.5326065934131352,1939954.3596687487,4982748,60,10.312436936099903,4,0,1,0.5515,6.8217,0.4274,1,0.9662,0,1,0.3893,0,0.1137,False,False,False,False,False,True,False,False,True
14,146,0.6604570757111169,247634.9430001953,0.5629974874589062,0.3936520084061862,1122,80,0.5996046566489992,86508.50671848438,359708,48,21.886597098268687,2,0,1,0.6738,1.4526,0.3554,1,0.8246,0,0,0.2405,0,0.0303,False,False,False,False,False,True,True,False,False
10,42,0.3294130138864517,324173.24616136146,0.3955644613917893,0.2647452990056775,3168,69,0.9489470668491709,998754.4354930852,4205178,24,22.76141850602254,4,1,1,0.645,12.972,0.5911,1,0.9464,0,1,0.2375,1,0.5405,True,False,False,False,False,False,False,True,False
14,41,0.3485918710130963,1777135.1661233462,0.3007918009092608,0.1139555073411385,817,56,0.722367757484695,1262199.1504860132,1939481,48,16.161416280873937,3,0,0,0.6214,1.0914,0.5501,1,0.7874,0,0,0.6508,0,0.0227,False,False,False,False,True,False,False,True,False
9,198,0.3051942155164551,3122980.2220805283,-0.3397427091282664,0.1988247534623236,42,35,0.7338005719635279,1324915.13514357,1723953,60,9.965502776198871,2,2,0,0.4976,0.552,0.6725,1,0.4416,1,0,0.7685,1,0.0092,False,False,False,False,True,False,False,False,True
